# LAMMPS data file written by OVITO Basic 3.9.4

3852 atoms
4 atom types

0.0 130.0 xlo xhi
0.0 23.4464874124 ylo yhi
0.0 12.3617947322 zlo zhi
9.6639447442 -3.6477654233 6.1480271971 xy xz yz
3353 2 0.0 121.8611882341 7.8727216021 3.1083732854
3354 4 0.0 124.5671999968 11.8337420024 3.5043215707
3355 3 0.0 124.5595409947 9.3209795368 3.2916987013
3356 1 0.0 125.4067658134 10.5738269997 3.4074051
3357 4 0.0 132.1748579813 11.8133576215 3.3860191951
3358 3 0.0 132.1531366374 9.227764397 3.1518868029
3359 1 0.0 131.3654301761 10.5422845201 3.2628957196
3360 1 0.0 129.8409627888 10.5570970664 3.2950363859
3361 1 0.0 129.0676651786 9.2322578397 3.2269228969
3362 1 0.0 127.6734863403 9.2276021781 3.2840343885
3363 1 0.0 126.9294025279 10.5649039618 3.3941779796
3364 1 0.0 127.7018465977 11.8882413255 3.4809577786
3365 1 0.0 129.0996865496 11.8950480216 3.4078995718
3366 2 0.0 127.1404356066 12.8736101918 3.5986420645
3367 2 0.0 129.6298524291 8.245432935 3.1298828082
3368 2 0.0 127.0886014542 8.2525169476 3.205413374
3369 2 0.0 129.6832160191 12.8727471007 3.4601899635
3370 1 0.0 8.5683487455 17.2017702034 3.4467156072
3371 1 0.0 7.2726153256 18.0151304017 3.4872622939
3372 1 0.0 5.981425437 17.1927635056 3.376747849
3373 1 0.0 5.9654691516 15.6771416241 3.2408917249
3374 1 0.0 7.2705134238 14.8699878754 3.2076384971
3375 1 0.0 8.5648795927 15.6838452988 3.3151861113
3376 2 0.0 7.2662830476 19.1500504313 3.5982712106
3377 2 0.0 7.2771744202 13.7343434552 3.1083732854
3378 4 0.0 9.9831861829 17.6953638555 3.5043215707
3379 3 0.0 9.9755271807 15.1826013899 3.2916987013
3380 1 0.0 10.8227519994 16.4354488528 3.4074051
3381 4 0.0 17.5908441674 17.6749794746 3.3860191951
3382 3 0.0 17.5691228235 15.0893862501 3.1518868029
3383 1 0.0 16.7814163622 16.4039063732 3.2628957196
3384 1 0.0 15.2569489748 16.4187189195 3.2950363859
3385 1 0.0 14.4836513647 15.0938796928 3.2269228969
3386 1 0.0 13.0894725264 15.0892240312 3.2840343885
3387 1 0.0 12.3453887139 16.4265258149 3.3941779796
3388 1 0.0 13.1178327837 17.7498631786 3.4809577786
3389 1 0.0 14.5156727357 17.7566698747 3.4078995718
3390 2 0.0 12.5564217926 18.7352320449 3.5986420645
3391 2 0.0 15.0458386152 14.1070547881 3.1298828082
3392 2 0.0 12.5045876403 14.1141388007 3.205413374
3393 2 0.0 15.0992022051 18.7343689538 3.4601899635
3394 1 0.0 21.5683487455 17.2017702034 3.4467156072
3395 1 0.0 20.2726153256 18.0151304017 3.4872622939
3396 1 0.0 18.981425437 17.1927635056 3.376747849
3397 1 0.0 18.9654691516 15.6771416241 3.2408917249
3398 1 0.0 20.2705134238 14.8699878754 3.2076384971
3399 1 0.0 21.5648795927 15.6838452988 3.3151861113
3400 2 0.0 20.2662830476 19.1500504313 3.5982712106
3401 2 0.0 20.2771744202 13.7343434552 3.1083732854
3402 4 0.0 22.9831861829 17.6953638555 3.5043215707
3403 3 0.0 22.9755271807 15.1826013899 3.2916987013
3404 1 0.0 23.8227519994 16.4354488528 3.4074051
3405 4 0.0 30.5908441674 17.6749794746 3.3860191951
3406 3 0.0 30.5691228235 15.0893862501 3.1518868029
3407 1 0.0 29.7814163622 16.4039063732 3.2628957196
3408 1 0.0 28.2569489748 16.4187189195 3.2950363859
3409 1 0.0 27.4836513647 15.0938796928 3.2269228969
3410 1 0.0 26.0894725264 15.0892240312 3.2840343885
3411 1 0.0 25.3453887139 16.4265258149 3.3941779796
3412 1 0.0 26.1178327837 17.7498631786 3.4809577786
3413 1 0.0 27.5156727357 17.7566698747 3.4078995718
3414 2 0.0 25.5564217926 18.7352320449 3.5986420645
3415 2 0.0 28.0458386152 14.1070547881 3.1298828082
3416 2 0.0 25.5045876403 14.1141388007 3.205413374
3417 2 0.0 28.0992022051 18.7343689538 3.4601899635
3418 1 0.0 34.5683487455 17.2017702034 3.4467156072
3419 1 0.0 33.2726153256 18.0151304017 3.4872622939
3420 1 0.0 31.981425437 17.1927635056 3.376747849
3421 1 0.0 31.9654691516 15.6771416241 3.2408917249
3422 1 0.0 33.2705134238 14.8699878754 3.2076384971
3423 1 0.0 34.5648795927 15.6838452988 3.3151861113
3424 2 0.0 33.2662830476 19.1500504313 3.5982712106
3425 2 0.0 33.2771744202 13.7343434552 3.1083732854
3426 4 0.0 35.9831861829 17.6953638555 3.5043215707
3427 3 0.0 35.9755271807 15.1826013899 3.2916987013
3428 1 0.0 36.8227519994 16.4354488528 3.4074051
3429 4 0.0 43.5908441674 17.6749794746 3.3860191951
3430 3 0.0 43.5691228235 15.0893862501 3.1518868029
3431 1 0.0 42.7814163622 16.4039063732 3.2628957196
3432 1 0.0 41.2569489748 16.4187189195 3.2950363859
3433 1 0.0 40.4836513647 15.0938796928 3.2269228969
3434 1 0.0 39.0894725264 15.0892240312 3.2840343885
3435 1 0.0 38.3453887139 16.4265258149 3.3941779796
3436 1 0.0 39.1178327837 17.7498631786 3.4809577786
3437 1 0.0 40.5156727357 17.7566698747 3.4078995718
3438 2 0.0 38.5564217926 18.7352320449 3.5986420645
3439 2 0.0 41.0458386152 14.1070547881 3.1298828082
3440 2 0.0 38.5045876403 14.1141388007 3.205413374
3441 2 0.0 41.0992022051 18.7343689538 3.4601899635
3442 1 0.0 47.5683487455 17.2017702034 3.4467156072
3443 1 0.0 46.2726153256 18.0151304017 3.4872622939
3444 1 0.0 44.981425437 17.1927635056 3.376747849
3445 1 0.0 44.9654691516 15.6771416241 3.2408917249
3446 1 0.0 46.2705134238 14.8699878754 3.2076384971
3447 1 0.0 47.5648795927 15.6838452988 3.3151861113
3448 2 0.0 46.2662830476 19.1500504313 3.5982712106
3449 2 0.0 46.2771744202 13.7343434552 3.1083732854
3450 4 0.0 48.9831861829 17.6953638555 3.5043215707
3451 3 0.0 48.9755271807 15.1826013899 3.2916987013
3452 1 0.0 49.8227519994 16.4354488528 3.4074051
3453 4 0.0 56.5908441674 17.6749794746 3.3860191951
3454 3 0.0 56.5691228235 15.0893862501 3.1518868029
3455 1 0.0 55.7814163622 16.4039063732 3.2628957196
3456 1 0.0 54.2569489748 16.4187189195 3.2950363859
3457 1 0.0 53.4836513647 15.0938796928 3.2269228969
3458 1 0.0 52.0894725264 15.0892240312 3.2840343885
3459 1 0.0 51.3453887139 16.4265258149 3.3941779796
3460 1 0.0 52.1178327837 17.7498631786 3.4809577786
3461 1 0.0 53.5156727357 17.7566698747 3.4078995718
3462 2 0.0 51.5564217926 18.7352320449 3.5986420645
3463 2 0.0 54.0458386152 14.1070547881 3.1298828082
3464 2 0.0 51.5045876403 14.1141388007 3.205413374
3465 2 0.0 54.0992022051 18.7343689538 3.4601899635
3466 1 0.0 60.5683487455 17.2017702034 3.4467156072
3467 1 0.0 59.2726153256 18.0151304017 3.4872622939
3468 1 0.0 57.981425437 17.1927635056 3.376747849
3469 1 0.0 57.9654691516 15.6771416241 3.2408917249
3470 1 0.0 59.2705134238 14.8699878754 3.2076384971
3471 1 0.0 60.5648795927 15.6838452988 3.3151861113
3472 2 0.0 59.2662830476 19.1500504313 3.5982712106
3473 2 0.0 59.2771744202 13.7343434552 3.1083732854
3474 4 0.0 61.9831861829 17.6953638555 3.5043215707
3475 3 0.0 61.9755271807 15.1826013899 3.2916987013
3476 1 0.0 62.8227519994 16.4354488528 3.4074051
3477 4 0.0 69.5908441674 17.6749794746 3.3860191951
3478 3 0.0 69.5691228235 15.0893862501 3.1518868029
3479 1 0.0 68.7814163622 16.4039063732 3.2628957196
3480 1 0.0 67.2569489748 16.4187189195 3.2950363859
3481 1 0.0 66.4836513647 15.0938796928 3.2269228969
3482 1 0.0 65.0894725264 15.0892240312 3.2840343885
3483 1 0.0 64.3453887139 16.4265258149 3.3941779796
3484 1 0.0 65.1178327837 17.7498631786 3.4809577786
3485 1 0.0 66.5156727357 17.7566698747 3.4078995718
3486 2 0.0 64.5564217926 18.7352320449 3.5986420645
3487 2 0.0 67.0458386152 14.1070547881 3.1298828082
3488 2 0.0 64.5045876403 14.1141388007 3.205413374
3489 2 0.0 67.0992022051 18.7343689538 3.4601899635
3490 1 0.0 73.5683487455 17.2017702034 3.4467156072
3491 1 0.0 72.2726153256 18.0151304017 3.4872622939
3492 1 0.0 70.981425437 17.1927635056 3.376747849
3493 1 0.0 70.9654691516 15.6771416241 3.2408917249
3494 1 0.0 72.2705134238 14.8699878754 3.2076384971
3495 1 0.0 73.5648795927 15.6838452988 3.3151861113
3496 2 0.0 72.2662830476 19.1500504313 3.5982712106
3497 2 0.0 72.2771744202 13.7343434552 3.1083732854
3498 4 0.0 74.9831861829 17.6953638555 3.5043215707
3499 3 0.0 74.9755271807 15.1826013899 3.2916987013
3500 1 0.0 75.8227519994 16.4354488528 3.4074051
3501 4 0.0 82.5908441674 17.6749794746 3.3860191951
3502 3 0.0 82.5691228235 15.0893862501 3.1518868029
3503 1 0.0 81.7814163622 16.4039063732 3.2628957196
3504 1 0.0 80.2569489748 16.4187189195 3.2950363859
3505 1 0.0 79.4836513647 15.0938796928 3.2269228969
3506 1 0.0 78.0894725264 15.0892240312 3.2840343885
3507 1 0.0 77.3453887139 16.4265258149 3.3941779796
3508 1 0.0 78.1178327837 17.7498631786 3.4809577786
3509 1 0.0 79.5156727357 17.7566698747 3.4078995718
3510 2 0.0 77.5564217926 18.7352320449 3.5986420645
3511 2 0.0 80.0458386152 14.1070547881 3.1298828082
3512 2 0.0 77.5045876403 14.1141388007 3.205413374
3513 2 0.0 80.0992022051 18.7343689538 3.4601899635
3514 1 0.0 86.5683487455 17.2017702034 3.4467156072
3515 1 0.0 85.2726153256 18.0151304017 3.4872622939
3516 1 0.0 83.981425437 17.1927635056 3.376747849
3517 1 0.0 83.9654691516 15.6771416241 3.2408917249
3518 1 0.0 85.2705134238 14.8699878754 3.2076384971
3519 1 0.0 86.5648795927 15.6838452988 3.3151861113
3520 2 0.0 85.2662830476 19.1500504313 3.5982712106
3521 2 0.0 85.2771744202 13.7343434552 3.1083732854
3522 4 0.0 87.9831861829 17.6953638555 3.5043215707
3523 3 0.0 87.9755271807 15.1826013899 3.2916987013
3524 1 0.0 88.8227519994 16.4354488528 3.4074051
3525 4 0.0 95.5908441674 17.6749794746 3.3860191951
3526 3 0.0 95.5691228235 15.0893862501 3.1518868029
3527 1 0.0 94.7814163622 16.4039063732 3.2628957196
3528 1 0.0 93.2569489748 16.4187189195 3.2950363859
3529 1 0.0 92.4836513647 15.0938796928 3.2269228969
3530 1 0.0 91.0894725264 15.0892240312 3.2840343885
3531 1 0.0 90.3453887139 16.4265258149 3.3941779796
3532 1 0.0 91.1178327837 17.7498631786 3.4809577786
3533 1 0.0 92.5156727357 17.7566698747 3.4078995718
3534 2 0.0 90.5564217926 18.7352320449 3.5986420645
3535 2 0.0 93.0458386152 14.1070547881 3.1298828082
3536 2 0.0 90.5045876403 14.1141388007 3.205413374
3537 2 0.0 93.0992022051 18.7343689538 3.4601899635
3538 1 0.0 99.5683487455 17.2017702034 3.4467156072
3539 1 0.0 98.2726153256 18.0151304017 3.4872622939
3540 1 0.0 96.981425437 17.1927635056 3.376747849
3541 1 0.0 96.9654691516 15.6771416241 3.2408917249
3542 1 0.0 98.2705134238 14.8699878754 3.2076384971
3543 1 0.0 99.5648795927 15.6838452988 3.3151861113
3544 2 0.0 98.2662830476 19.1500504313 3.5982712106
3545 2 0.0 98.2771744202 13.7343434552 3.1083732854
3546 4 0.0 100.9831861829 17.6953638555 3.5043215707
3547 3 0.0 100.9755271807 15.1826013899 3.2916987013
3548 1 0.0 101.8227519994 16.4354488528 3.4074051
3549 4 0.0 108.5908441674 17.6749794746 3.3860191951
3550 3 0.0 108.5691228235 15.0893862501 3.1518868029
3551 1 0.0 107.7814163622 16.4039063732 3.2628957196
3552 1 0.0 106.2569489748 16.4187189195 3.2950363859
3553 1 0.0 105.4836513647 15.0938796928 3.2269228969
3554 1 0.0 104.0894725264 15.0892240312 3.2840343885
3555 1 0.0 103.3453887139 16.4265258149 3.3941779796
3556 1 0.0 104.1178327837 17.7498631786 3.4809577786
3557 1 0.0 105.5156727357 17.7566698747 3.4078995718
3558 2 0.0 103.5564217926 18.7352320449 3.5986420645
3559 2 0.0 106.0458386152 14.1070547881 3.1298828082
3560 2 0.0 103.5045876403 14.1141388007 3.205413374
3561 2 0.0 106.0992022051 18.7343689538 3.4601899635
3562 1 0.0 112.5683487455 17.2017702034 3.4467156072
3563 1 0.0 111.2726153256 18.0151304017 3.4872622939
3564 1 0.0 109.981425437 17.1927635056 3.376747849
3565 1 0.0 109.9654691516 15.6771416241 3.2408917249
3566 1 0.0 111.2705134238 14.8699878754 3.2076384971
3567 1 0.0 112.5648795927 15.6838452988 3.3151861113
3568 2 0.0 111.2662830476 19.1500504313 3.5982712106
3569 2 0.0 111.2771744202 13.7343434552 3.1083732854
3570 4 0.0 113.9831861829 17.6953638555 3.5043215707
3571 3 0.0 113.9755271807 15.1826013899 3.2916987013
3572 1 0.0 114.8227519994 16.4354488528 3.4074051
3573 4 0.0 121.5908441674 17.6749794746 3.3860191951
3574 3 0.0 121.5691228235 15.0893862501 3.1518868029
3575 1 0.0 120.7814163622 16.4039063732 3.2628957196
3576 1 0.0 119.2569489748 16.4187189195 3.2950363859
3577 1 0.0 118.4836513647 15.0938796928 3.2269228969
3578 1 0.0 117.0894725264 15.0892240312 3.2840343885
3579 1 0.0 116.3453887139 16.4265258149 3.3941779796
3580 1 0.0 117.1178327837 17.7498631786 3.4809577786
3581 1 0.0 118.5156727357 17.7566698747 3.4078995718
3582 2 0.0 116.5564217926 18.7352320449 3.5986420645
3583 2 0.0 119.0458386152 14.1070547881 3.1298828082
3584 2 0.0 116.5045876403 14.1141388007 3.205413374
3585 2 0.0 119.0992022051 18.7343689538 3.4601899635
3586 1 0.0 125.5683487455 17.2017702034 3.4467156072
3587 1 0.0 124.2726153256 18.0151304017 3.4872622939
3588 1 0.0 122.981425437 17.1927635056 3.376747849
3589 1 0.0 122.9654691516 15.6771416241 3.2408917249
3590 1 0.0 124.2705134238 14.8699878754 3.2076384971
3591 1 0.0 125.5648795927 15.6838452988 3.3151861113
3592 2 0.0 124.2662830476 19.1500504313 3.5982712106
3593 2 0.0 124.2771744202 13.7343434552 3.1083732854
3594 4 0.0 126.9831861829 17.6953638555 3.5043215707
3595 3 0.0 126.9755271807 15.1826013899 3.2916987013
3596 1 0.0 127.8227519994 16.4354488528 3.4074051
3597 4 0.0 134.5908441674 17.6749794746 3.3860191951
3598 3 0.0 134.5691228235 15.0893862501 3.1518868029
3599 1 0.0 133.7814163622 16.4039063732 3.2628957196
3600 1 0.0 132.2569489748 16.4187189195 3.2950363859
3601 1 0.0 131.4836513647 15.0938796928 3.2269228969
3602 1 0.0 130.0894725264 15.0892240312 3.2840343885
3603 1 0.0 129.3453887139 16.4265258149 3.3941779796
3604 1 0.0 130.1178327837 17.7498631786 3.4809577786
3605 1 0.0 131.5156727357 17.7566698747 3.4078995718
3606 2 0.0 129.5564217926 18.7352320449 3.5986420645
3607 2 0.0 132.0458386152 14.1070547881 3.1298828082
3608 2 0.0 129.5045876403 14.1141388007 3.205413374
3609 2 0.0 132.0992022051 18.7343689538 3.4601899635
3610 1 0.0 10.9843349315 23.0633920565 3.4467156072
3611 1 0.0 9.6886015116 23.8767522548 3.4872622939
3612 1 0.0 8.3974116231 23.0543853587 3.376747849
3613 1 0.0 8.3814553377 21.5387634772 3.2408917249
3614 1 0.0 9.6864996099 20.7316097285 3.2076384971
3615 1 0.0 10.9808657787 21.5454671519 3.3151861113
3616 2 0.0 9.6822692336 25.0116722844 3.5982712106
3617 2 0.0 9.6931606062 19.5959653083 3.1083732854
3618 4 0.0 12.3991723689 23.5569857086 3.5043215707
3619 3 0.0 12.3915133668 21.044223243 3.2916987013
3620 1 0.0 13.2387381855 22.2970707059 3.4074051
3621 4 0.0 20.0068303534 23.5366013277 3.3860191951
3622 3 0.0 19.9851090095 20.9510081032 3.1518868029
3623 1 0.0 19.1974025482 22.2655282263 3.2628957196
3624 1 0.0 17.6729351609 22.2803407727 3.2950363859
3625 1 0.0 16.8996375508 20.9555015459 3.2269228969
3626 1 0.0 15.5054587124 20.9508458843 3.2840343885
3627 1 0.0 14.7613749 22.2881476681 3.3941779796
3628 1 0.0 15.5338189698 23.6114850317 3.4809577786
3629 1 0.0 16.9316589218 23.6182917278 3.4078995718
3630 2 0.0 14.9724079787 24.596853898 3.5986420645
3631 2 0.0 17.4618248012 19.9686766413 3.1298828082
3632 2 0.0 14.9205738263 19.9757606538 3.205413374
3633 2 0.0 17.5151883912 24.5959908069 3.4601899635
3634 1 0.0 23.9843349315 23.0633920565 3.4467156072
3635 1 0.0 22.6886015116 23.8767522548 3.4872622939
3636 1 0.0 21.3974116231 23.0543853587 3.376747849
3637 1 0.0 21.3814553377 21.5387634772 3.2408917249
3638 1 0.0 22.6864996099 20.7316097285 3.2076384971
3639 1 0.0 23.9808657787 21.5454671519 3.3151861113
3640 2 0.0 22.6822692336 25.0116722844 3.5982712106
3641 2 0.0 22.6931606062 19.5959653083 3.1083732854
3642 4 0.0 25.3991723689 23.5569857086 3.5043215707
3643 3 0.0 25.3915133668 21.044223243 3.2916987013
3644 1 0.0 26.2387381855 22.2970707059 3.4074051
3645 4 0.0 33.0068303534 23.5366013277 3.3860191951
3646 3 0.0 32.9851090095 20.9510081032 3.1518868029
3647 1 0.0 32.1974025482 22.2655282263 3.2628957196
3648 1 0.0 30.6729351609 22.2803407727 3.2950363859
3649 1 0.0 29.8996375508 20.9555015459 3.2269228969
3650 1 0.0 28.5054587124 20.9508458843 3.2840343885
3651 1 0.0 27.7613749 22.2881476681 3.3941779796
3652 1 0.0 28.5338189698 23.6114850317 3.4809577786
3653 1 0.0 29.9316589218 23.6182917278 3.4078995718
3654 2 0.0 27.9724079787 24.596853898 3.5986420645
3655 2 0.0 30.4618248012 19.9686766413 3.1298828082
3656 2 0.0 27.9205738263 19.9757606538 3.205413374
3657 2 0.0 30.5151883912 24.5959908069 3.4601899635
3658 1 0.0 36.9843349315 23.0633920565 3.4467156072
3659 1 0.0 35.6886015116 23.8767522548 3.4872622939
3660 1 0.0 34.3974116231 23.0543853587 3.376747849
3661 1 0.0 34.3814553377 21.5387634772 3.2408917249
3662 1 0.0 35.6864996099 20.7316097285 3.2076384971
3663 1 0.0 36.9808657787 21.5454671519 3.3151861113
3664 2 0.0 35.6822692336 25.0116722844 3.5982712106
3665 2 0.0 35.6931606062 19.5959653083 3.1083732854
3666 4 0.0 38.3991723689 23.5569857086 3.5043215707
3667 3 0.0 38.3915133668 21.044223243 3.2916987013
3668 1 0.0 39.2387381855 22.2970707059 3.4074051
3669 4 0.0 46.0068303534 23.5366013277 3.3860191951
3670 3 0.0 45.9851090095 20.9510081032 3.1518868029
3671 1 0.0 45.1974025482 22.2655282263 3.2628957196
3672 1 0.0 43.6729351609 22.2803407727 3.2950363859
3673 1 0.0 42.8996375508 20.9555015459 3.2269228969
3674 1 0.0 41.5054587124 20.9508458843 3.2840343885
3675 1 0.0 40.7613749 22.2881476681 3.3941779796
3676 1 0.0 41.5338189698 23.6114850317 3.4809577786
3677 1 0.0 42.9316589218 23.6182917278 3.4078995718
3678 2 0.0 40.9724079787 24.596853898 3.5986420645
3679 2 0.0 43.4618248012 19.9686766413 3.1298828082
3680 2 0.0 40.9205738263 19.9757606538 3.205413374
3681 2 0.0 43.5151883912 24.5959908069 3.4601899635
3682 1 0.0 49.9843349315 23.0633920565 3.4467156072
3683 1 0.0 48.6886015116 23.8767522548 3.4872622939
3684 1 0.0 47.3974116231 23.0543853587 3.376747849
3685 1 0.0 47.3814553377 21.5387634772 3.2408917249
3686 1 0.0 48.6864996099 20.7316097285 3.2076384971
3687 1 0.0 49.9808657787 21.5454671519 3.3151861113
3688 2 0.0 48.6822692336 25.0116722844 3.5982712106
3689 2 0.0 48.6931606062 19.5959653083 3.1083732854
3690 4 0.0 51.3991723689 23.5569857086 3.5043215707
3691 3 0.0 51.3915133668 21.044223243 3.2916987013
3692 1 0.0 52.2387381855 22.2970707059 3.4074051
3693 4 0.0 59.0068303534 23.5366013277 3.3860191951
3694 3 0.0 58.9851090095 20.9510081032 3.1518868029
3695 1 0.0 58.1974025482 22.2655282263 3.2628957196
3696 1 0.0 56.6729351609 22.2803407727 3.2950363859
3697 1 0.0 55.8996375508 20.9555015459 3.2269228969
3698 1 0.0 54.5054587124 20.9508458843 3.2840343885
3699 1 0.0 53.7613749 22.2881476681 3.3941779796
3700 1 0.0 54.5338189698 23.6114850317 3.4809577786
3701 1 0.0 55.9316589218 23.6182917278 3.4078995718
3702 2 0.0 53.9724079787 24.596853898 3.5986420645
3703 2 0.0 56.4618248012 19.9686766413 3.1298828082
3704 2 0.0 53.9205738263 19.9757606538 3.205413374
3705 2 0.0 56.5151883912 24.5959908069 3.4601899635
3706 1 0.0 62.9843349315 23.0633920565 3.4467156072
3707 1 0.0 61.6886015116 23.8767522548 3.4872622939
3708 1 0.0 60.3974116231 23.0543853587 3.376747849
3709 1 0.0 60.3814553377 21.5387634772 3.2408917249
3710 1 0.0 61.6864996099 20.7316097285 3.2076384971
3711 1 0.0 62.9808657787 21.5454671519 3.3151861113
3712 2 0.0 61.6822692336 25.0116722844 3.5982712106
3713 2 0.0 61.6931606062 19.5959653083 3.1083732854
3714 4 0.0 64.3991723689 23.5569857086 3.5043215707
3715 3 0.0 64.3915133668 21.044223243 3.2916987013
3716 1 0.0 65.2387381855 22.2970707059 3.4074051
3717 4 0.0 72.0068303534 23.5366013277 3.3860191951
3718 3 0.0 71.9851090095 20.9510081032 3.1518868029
3719 1 0.0 71.1974025482 22.2655282263 3.2628957196
3720 1 0.0 69.6729351609 22.2803407727 3.2950363859
3721 1 0.0 68.8996375508 20.9555015459 3.2269228969
3722 1 0.0 67.5054587124 20.9508458843 3.2840343885
3723 1 0.0 66.7613749 22.2881476681 3.3941779796
3724 1 0.0 67.5338189698 23.6114850317 3.4809577786
3725 1 0.0 68.9316589218 23.6182917278 3.4078995718
3726 2 0.0 66.9724079787 24.596853898 3.5986420645
3727 2 0.0 69.4618248012 19.9686766413 3.1298828082
3728 2 0.0 66.9205738263 19.9757606538 3.205413374
3729 2 0.0 69.5151883912 24.5959908069 3.4601899635
3730 1 0.0 75.9843349315 23.0633920565 3.4467156072
3731 1 0.0 74.6886015116 23.8767522548 3.4872622939
3732 1 0.0 73.3974116231 23.0543853587 3.376747849
3733 1 0.0 73.3814553377 21.5387634772 3.2408917249
3734 1 0.0 74.6864996099 20.7316097285 3.2076384971
3735 1 0.0 75.9808657787 21.5454671519 3.3151861113
3736 2 0.0 74.6822692336 25.0116722844 3.5982712106
3737 2 0.0 74.6931606062 19.5959653083 3.1083732854
3738 4 0.0 77.3991723689 23.5569857086 3.5043215707
3739 3 0.0 77.3915133668 21.044223243 3.2916987013
3740 1 0.0 78.2387381855 22.2970707059 3.4074051
3741 4 0.0 85.0068303534 23.5366013277 3.3860191951
3742 3 0.0 84.9851090095 20.9510081032 3.1518868029
3743 1 0.0 84.1974025482 22.2655282263 3.2628957196
3744 1 0.0 82.6729351609 22.2803407727 3.2950363859
3745 1 0.0 81.8996375508 20.9555015459 3.2269228969
3746 1 0.0 80.5054587124 20.9508458843 3.2840343885
3747 1 0.0 79.7613749 22.2881476681 3.3941779796
3748 1 0.0 80.5338189698 23.6114850317 3.4809577786
3749 1 0.0 81.9316589218 23.6182917278 3.4078995718
3750 2 0.0 79.9724079787 24.596853898 3.5986420645
3751 2 0.0 82.4618248012 19.9686766413 3.1298828082
3752 2 0.0 79.9205738263 19.9757606538 3.205413374
3753 2 0.0 82.5151883912 24.5959908069 3.4601899635
3754 1 0.0 88.9843349315 23.0633920565 3.4467156072
3755 1 0.0 87.6886015116 23.8767522548 3.4872622939
3756 1 0.0 86.3974116231 23.0543853587 3.376747849
3757 1 0.0 86.3814553377 21.5387634772 3.2408917249
3758 1 0.0 87.6864996099 20.7316097285 3.2076384971
3759 1 0.0 88.9808657787 21.5454671519 3.3151861113
3760 2 0.0 87.6822692336 25.0116722844 3.5982712106
3761 2 0.0 87.6931606062 19.5959653083 3.1083732854
